mz	Intensity	SN	Resolution
270.48401	858273		486786
270.61541	890290		384891
270.73766	932290		433115
270.84858	936144		495755
271.27475	897031		497695
271.31525	885004		335393
271.52543	876454		369904
271.56243	856875		526464
271.74128	989122		408963
271.84078	966222		507281
271.91606	885464		456704
272.00436	859235		456318
272.0994	1069167		407003
272.38099	859026		595795
272.39999	958357		381017
272.56343	880681		476390
272.99143	860126		485527
273.02422	858850		402855
273.13137	868975		412921
273.19803	858615		290116
273.39097	859151		476405
273.44368	888341		563327
273.97454	884950		423531
273.98584	857559		414359
274.04652	867935		556518
274.4999	927253		358520
274.5243	956568		475401
275.03177	948308		414831
275.15308	869347		532441
275.21744	884330		412147
275.78861	897069		510240
275.81688	881841		354667
276.11359	998227		508093
276.37633	884657		352542
276.37992	900210		522886
276.61069	919436		479603
276.62348	906126		500364
276.69001	979349		538759
276.72696	965658		405945
276.80837	2080419		496483
277.10424	876229		576809
277.22459	857234		351791
277.36766	872931		387401
277.52288	944116		496227
277.69753	866312		378116
277.85723	1069722		355597
278.57738	945258		482571
278.57968	905322		350843
278.61161	945517		403107
278.70067	955255		415156
278.80881	2074499		422203
278.85304	892552		507771
278.87956	875915		513016
278.9305	869264		463196
278.96903	922517		396442
279.02463	874907		567694
279.07807	866721		383876
279.13702	1140903		370418
279.15714	882729		252921
279.24119	946610		449301
279.27847	987318		303806
279.39374	920515		441214
279.72062	937702		419895
279.73228	863976		489564
279.81247	892912		501671
280.02619	874759		414489
280.4557	892213		558850
280.54309	958270		445609
280.61246	937030		464971
280.71466	891089		427335
280.96882	933164		276188
281.12702	1189500		413606
281.25191	1002505		359664
281.52588	871846		384182
281.69378	911159		347621
282.18863	957675		363904
282.36783	920317		428817
282.71229	869664		462950
283.02524	863168		419518
283.04394	874050		521577
283.05361	944707		422733
283.17609	876879		455836
283.26428	1233240		494295
283.26981	1068121		434274
283.43133	890025		319704
283.64755	973951		543856
283.68377	971651		422794
284.00159	933794		467337
284.14634	899761		475945
284.33393	977859		429737
284.35375	1005765		476806
284.38513	923208		312525
284.48103	870738		437975
284.5135	930645		383247
284.90006	1309691		513788
284.94484	869632		427654
285.03359	997896		523383
285.08453	931597		465295
285.28628	905377		419859
285.29285	950306		461111
285.39835	921388		405609
285.6144	920641		306839
285.76691	868944		483302
285.91484	1053790		475819
286.55813	933275		480019
286.62039	926625		437552
286.69079	904616		497472
286.71005	1108906		386132
286.81357	2532020		488962
286.90051	1300156		473861
286.95825	893377		472100
287.58816	980733		495128
287.75935	895757		518045
287.85174	867349		563111
287.90397	924058		392576
288.26256	948411		348339
288.281	1052477		360738
288.513	925523		321005
288.59601	892250		404311
288.74176	877544		393488
288.82599	869999		485015
288.93123	869625		424184
289.06909	892294		428811
289.54252	905649		301605
289.54479	911793		458167
290.00578	918746		377788
290.10866	1073636		342955
290.46662	1004036		384337
290.53166	867849		400062
290.64449	962964		372914
290.74698	865309		518812
290.79844	936481		315198
290.80798	917282		445266
290.87643	1027624		433150
290.92047	868396		537727
291.14057	902720		478023
291.22986	1028679		329208
291.53041	937058		361816
291.55957	1072996		414771
291.67191	872558		453834
292.03221	881166		384158
292.23369	913823		543855
292.45254	872626		452962
292.51791	886072		399205
293.006	1210338		426401
293.13069	884205		505279
293.33199	897278		468020
293.36986	948225		426187
293.62456	1007895		448999
293.67895	1014812		402170
293.85605	877739		350839
294.21567	948809		434832
294.2798	1005391		470047
294.30664	898257		358936
294.5061	1048162		394860
294.52055	864867		440476
294.52153	934243		468248
294.58566	908136		462399
294.74249	901493		453834
294.75446	939894		457652
294.91184	891524		443939
295.1527	874008		397134
295.16758	948761		358463
295.30228	870308		365606
295.32781	894374		510522
295.46757	911282		431765
295.55902	892474		362900
295.58504	897724		306562
295.67143	989379		419812
295.75146	867529		464023
295.77106	1007179		343511
295.86409	998483		304725
295.87367	960468		417771
295.92565	1010392		415268
296.12126	894696		424870
296.28809	909814		457916
296.70611	913176		499334
296.95818	895789		445029
297.02682	955698		428252
297.05885	875317		249981
297.10357	885304		510543
297.4238	955730		461757
297.43416	872531		488230
297.44348	925652		373818
298.16347	923278		516452
298.21119	877202		509221
298.66154	961334		379392
298.80541	873153		432089
299.06367	894422		500998
299.40767	908273		398322
299.69608	947080		316749
299.73906	885004		534363
299.90553	972313		396969
299.9389	982811		363794
300.0952	879400		456157
300.10883	1040425		412771
300.34005	954683		382620
300.55324	875852		548419
300.77648	1092957		412973
300.89424	983142		458272
301.0545	970355		406445
301.23473	918401		376173
301.2954	899461		325045
301.30337	891014		558014
301.3546	949386		496344
301.36661	1040523		252347
301.56672	880026		370912
301.68892	918692		273809
301.83637	1055663		353498
302.16993	1011145		493836
302.20426	879820		471817
302.7076	892147		394985
302.78532	953592		409411
303.04812	883981		469494
303.17089	956438		319084
303.20933	959257		398679
303.31345	906657		312904
303.36112	931621		444957
303.65167	1038139		420085
304.08585	1055836		370970
304.23371	956775		366696
304.50986	956284		389196
304.55462	884351		336824
304.57998	879873		337859
304.69953	902538		382598
304.70652	894219		327394
304.82419	1846420		403097
305.10943	955561		461954
305.22629	910258		417776
305.29361	906167		294937
305.36967	925629		403073
305.42768	927425		507809
305.67042	912339		506260
305.72772	891096		403712
305.79266	873949		516908
305.8562	978401		413395
305.91396	949030		212280
306.10808	920820		470536
306.15922	1135736		212292
306.36566	960264		358219
306.46029	1011215		372319
306.47761	913936		368191
306.61819	1189146		271242
306.67915	908959		333012
306.73057	896931		386142
306.89935	965935		496348
306.94348	882995		490690
306.97498	902965		395163
307.02895	970041		313699
307.1237	919616		434273
307.31853	949583		355101
307.46075	939097		425609
307.62818	882790		426704
307.63165	943974		411859
308.68275	918196		423750
309.30233	874082		299075
309.30901	875234		463836
309.31168	921058		442957
309.53955	875251		487061
309.63936	939771		383294
310.0751	953371		432112
310.24978	978216		429812
310.25412	1004584		368900
310.57237	911423		454142
310.58904	877889		445929
310.68335	905288		344297
310.89676	925015		330716
311.02977	910433		429874
311.2629	954482		309059
311.34682	895608		436880
311.47498	912770		419407
311.57469	912521		396694
311.71287	979475		284996
312.17859	936374		341793
312.82951	2026725		406858
312.91574	901356		242899
312.95979	891375		403810
312.96777	1939696		446795
313.0275	897140		371050
313.13995	880380		260317
313.37082	881933		321826
313.42758	1036305		413294
313.58755	1019677		309961
314.10444	934979		406544
314.11277	1102148		343956
314.37465	929367		303339
314.53738	973923		312793
314.81149	923127		377024
314.82997	1585528		382489
314.85481	898298		369017
314.96816	2032514		370631
315.07048	1058442		376948
315.72458	902074		398728
315.80876	1013056		294151
315.83089	880834		345037
315.85862	1099460		393275
315.97593	1006285		414182
316.10959	956630		359328
316.11686	890839		371773
316.12152	886231		405521
316.266	880354		547561
316.33777	894439		564601
316.54812	908919		321143
316.71053	978435		314958
316.75256	919302		420172
316.80026	951049		378569
316.88727	1500688		481235
316.98283	916503		363982
317.08296	913950		452437
317.24267	902186		370229
317.45853	902458		415591
317.68004	934731		438622
317.84055	937302		361768
317.85523	921304		341530
318.06908	917863		282943
318.21342	990962		321640
318.28211	916855		390517
318.29276	888184		452591
318.37728	934270		426704
318.55352	891915		350932
318.64247	968722		264257
318.73865	933785		315431
318.82043	888735		439135
318.90556	4397222		394821
318.96994	946346		414763
319.11228	1126197		272394
319.18881	876731		346565
319.39256	987082		334573
319.63262	886236		473010
319.69564	925665		387527
319.82318	1059818		345705
319.98795	909302		364076
319.98966	1008631		429472
320.08067	914429		299237
320.0939	958462		495886
320.14567	937090		364369
320.59	1002020		309778
320.82284	1151285		409116
320.83458	1127222		487150
320.89319	1093435		339646
320.90598	3620156		387929
321.57457	876654		404713
321.76885	923901		339014
321.84131	920450		385543
321.88673	943494		281592
322.06593	928915		375769
322.07564	929940		384564
322.13451	946328		394701
322.47121	880306		333786
322.61465	941501		309178
322.93996	999638		333492
323.01169	928219		318276
323.34395	1091829		290629
323.62752	1065355		312572
323.74025	959551		189052
323.83691	906779		354792
323.94426	1024547		338094
324.04304	1118507		329918
324.24695	1127482		321758
324.53033	895312		530143
324.83789	981096		354441
324.96162	1042034		440965
325.10168	882685		343905
325.13361	890495		369790
325.3536	920976		366682
325.51932	887069		227131
326.47838	945641		402591
326.54282	880366		357897
326.81132	879875		394971
326.95377	960782		326403
327.1309	902940		537376
327.20465	938018		335472
327.27895	920616		343383
327.36137	892975		369476
327.40986	900403		356705
327.52095	907836		418756
327.771	939088		383155
327.81538	966739		368372
327.82995	1069140		362703
327.897	895962		337933
327.99686	886626		436030
328.69646	996890		313891
328.72795	882973		329468
328.82445	1664933		407482
329.09599	951995		374299
329.39983	981203		452251
329.43785	1044183		311546
329.70681	1012717		276639
330.09543	903565		297342
330.2173	878615		439379
330.66435	883260		423489
330.82482	1459273		385645
331.05824	912220		256129
331.13226	1064291		334084
331.15899	912997		418516
331.16508	910181		356850
331.17348	1048678		320961
331.30533	969585		351230
331.68171	893841		346580
331.82545	1031069		379455
331.84649	903455		293945
332.20383	930749		397420
332.25061	930241		387947
332.31557	894918		415708
332.42852	1081296		407756
332.78035	1104366		253329
332.82498	1029490		205723
332.86122	941045		350480
332.87525	965622		387618
332.8873	1102583		364359
332.98554	885248		310406
333.0581	1110790		350406
333.113	926986		437791
333.28594	924953		322003
333.43578	1264934		354925
333.55532	1085233		520103
333.55683	1459505		354852
333.55766	4037937		396603
333.5586	2179377		464726
333.56006	2412849		477772
333.56117	1676593		449179
333.56317	3089713		245046
333.56529	2455858		373272
333.5676	3317554		168493
333.56955	1671090		229045
333.5703	2817330		340416
333.57188	1091378		579998
333.57317	1949490		402807
333.57445	1519410		384185
333.57564	3136818		346711
333.57734	1315123		314657
333.57855	2064179		264194
333.57983	1884211		231186
333.5813	2984755		236033
333.58357	1645875		497390
333.58467	3264819		428507
333.58647	2535731		222747
333.58801	2936628		218517
333.58977	1557300		248229
334.32401	1017971		322818
334.38856	920185		317913
334.63654	957583		446576
334.64166	1252495		305262
334.70988	982421		385016
334.79035	889244		457518
334.89782	4588966		386129
334.89889	913830		934822
334.9826	952749		338152
335.21281	895554		320415
335.21745	945090		303011
335.2359	939460		456914
335.25077	883909		395329
335.709	1011694		389637
335.78685	1100533		389283
336.01657	949513		413203
336.0941	899088		401037
336.13826	943124		375593
336.25737	1030175		421507
336.48368	989364		294660
336.91616	903259		477158
336.96128	937183		289947
337.01119	1010532		379278
337.03906	1001574		471231
337.18849	901236		243186
337.52637	961427		354582
337.68984	962978		335906
337.70664	901667		322071
337.72802	1018149		252578
338.00301	920255		388874
338.26211	897751		324158
338.321	1165788		310734
338.45315	883817		303854
338.72547	885250		396635
338.76506	1006086		301283
338.94867	1022743		295741
339.21948	963633		394445
339.51526	909517		306391
339.57887	902995		398901
339.70921	885599		431766
339.79813	1001832		367990
340.3672	978975		277912
340.61749	930743		400733
340.77531	890694		232572
340.88759	1752529		370515
341.17493	895725		370829
341.81075	888364		383747
341.81187	1009196		462266
341.82428	1060909		390304
342.46326	921709		384148
342.83983	908051		241391
342.85057	930452		345814
342.88774	1016728		389018
342.99449	940194		396379
343.15589	1009843		427856
343.31528	974147		295444
343.80639	945909		404158
343.98392	1023240		368008
344.16918	922907		396773
344.21802	1049888		360094
344.34345	945197		400453
344.46425	939065		366496
344.4787	1077819		273656
344.55123	927298		280578
344.57293	991045		347832
344.77639	932826		297273
344.85349	917730		277220
345.28318	970639		370306
345.37024	912280		388723
345.64134	924085		355523
345.88801	984015		408288
346.19578	943088		441007
346.24408	981237		179589
346.44282	883723		387300
346.45697	887180		241736
346.47303	888846		399036
346.48479	934415		397370
347.03399	886987		340217
347.07889	1038415		301076
347.14523	1029975		395772
347.31836	984682		360199
347.49305	899709		414129
348.00578	890037		333882
348.363	908764		382155
348.42906	935140		244876
348.47926	1057257		262089
348.71634	946820		250530
348.86936	1008149		232425
349.38065	997710		330168
349.63208	891499		388554
349.65544	895341		365301
349.74646	927096		304859
350.76595	913388		341083
350.80634	2990065		368984
350.87181	1888248		385541
350.98368	893701		269691
351.23841	932642		350002
351.28629	1005352		337283
351.35785	897328		420064
351.41902	955703		270276
351.83823	997736		378077
352.23577	956055		245779
352.2553	957593		430957
352.5418	969659		339757
352.56634	896445		309997
352.67281	893642		457205
352.80673	2101466		330441
353.06017	1047544		400200
353.38988	971807		298060
353.87729	909657		403965
354.17138	900605		237939
354.33429	908432		299600
354.52844	908456		439633
354.72926	947520		242142
354.97595	953822		279153
355.00559	1019617		365187
355.02441	949476		310464
355.30053	940037		425674
355.34343	900363		252516
355.55377	1036068		345283
355.66072	895281		392404
355.74291	952379		347118
355.79803	1025346		274536
355.81956	916037		302479
355.82801	947782		405193
356.54668	958879		336721
356.62711	939944		276556
356.62845	922537		276048
356.72165	1031092		263337
356.78224	919868		276608
356.82047	927680		348355
356.82484	1089985		349708
356.95734	913361		300570
357.27308	911225		235826
357.37236	948741		328256
357.50556	988438		359282
357.80441	906555		217028
358.01575	941910		241928
358.81173	1871291		329594
358.89808	1754566		407245
358.96037	896973		372632
359.20064	1032684		427498
359.20192	933868		445974
359.34652	889087		308267
359.43843	1133067		294519
359.58562	1003677		293470
359.7304	1121840		349424
360.18416	991850		332711
360.81214	2770107		370350
360.89829	1185223		354085
361.0055	925140		296221
361.40914	1079049		320177
361.51807	1010711		242513
361.6092	1123619		300248
362.45842	993939		299566
362.52602	1117084		355556
362.56754	1164961		334401
362.71794	913077		389662
362.81238	958401		383389
362.96698	948822		214707
362.98117	942040		366810
363.0953	935847		215716
363.12612	940907		278577
363.15872	985839		387266
363.29103	928769		258747
363.31572	906500		374480
363.44094	1018389		359244
364.1465	978803		286647
364.31926	1025162		273439
364.5113	964772		303026
364.56919	945579		393357
364.59436	981679		374672
364.97161	1903330		358733
365.05297	933997		230593
365.10474	970484		266092
365.8408	946775		332031
365.85011	962520		235724
365.95861	973415		223817
366.07711	1067383		350441
366.36405	994718		334210
366.5273	917941		436344
366.54421	975799		380974
366.83429	917215		353705
367.1749	1027085		298140
367.40791	896557		319471
367.44108	1000242		318599
367.44328	949810		210387
367.75231	943709		282755
367.85919	898668		487990
368.06045	968839		230192
368.21616	1027741		405955
368.73739	1208805		262850
368.79137	972525		424449
368.81697	1740528		324136
369.07566	949396		270889
369.43927	894535		347450
369.73019	935792		324409
369.82568	944765		280195
369.97308	1066130		326495
370.10604	954020		289546
370.81735	1467912		366836
370.91293	899350		308304
371.13748	905782		386206
371.47659	942182		399885
371.85744	907932		380809
371.88184	983199		331387
371.94621	944296		433000
372.12559	949954		313834
372.19256	983499		381662
373.19132	1000282		287712
373.354	912369		239529
373.5476	924045		396497
374.10946	939870		249374
374.11092	1005278		250548
374.21353	933101		335605
374.37785	936453		397814
374.64012	988458		321567
374.66083	916269		317198
374.80622	911170		407128
375.3931	962199		258461
375.55981	987568		358057
375.66483	972991		314697
375.85647	1095131		356661
375.86195	914908		329218
376.09149	968189		408832
376.37753	947111		240334
376.72224	1397593		353602
377.30224	931502		287112
377.33536	945843		279065
377.4097	1008062		402204
378.14276	915242		243501
378.27604	980797		287218
378.35076	913736		396319
378.3935	1042255		298892
378.75013	904067		378085
379.09224	1024950		309706
379.46954	919534		383826
380.01947	923071		247226
380.0868	982857		303710
380.10403	1024844		344433
380.94539	1243593		353036
381.00757	904658		241659
381.074	969436		340037
381.22609	920563		282509
381.35475	932102		357598
381.36624	1023752		252552
381.68888	932024		257047
382.30328	994452		265989
382.39862	900259		314666
382.52666	933558		363874
382.76734	953818		323308
382.78161	975708		278140
382.94522	1043189		321820
382.99215	993276		274762
382.99995	911613		294347
383.00208	956797		206813
383.34308	941873		395787
383.50312	1019977		222148
383.63745	942173		380898
383.7343	1026156		226573
384.07428	1038239		300816
384.10564	951972		366226
384.13717	979369		326791
384.38808	971726		416810
384.55671	900584		257327
384.72761	1384962		365986
385.00278	946732		322926
385.08933	992057		226273
385.37838	922469		320703
385.56161	924544		314608
385.74285	937372		276890
385.89342	912051		317599
386.27606	941037		224396
386.41956	918531		188534
386.55183	901143		310673
386.67613	906538		349830
386.72808	1069874		361305
386.82742	1021761		445781
387.01892	957790		306325
387.15055	938226		186595
387.25472	928770		241311
387.35629	915090		297875
387.84535	988380		302248
387.96468	974830		300629
388.36509	934956		375453
388.63414	910677		409925
388.82774	1615475		341771
388.91587	920192		413803
389.19112	926634		280521
389.2808	906680		322042
389.36318	906181		366753
389.44107	935633		302682
389.65311	906481		361370
389.84571	922639		354625
389.90487	950808		220265
390.10772	999223		293912
390.26814	1130320		378392
390.45068	946028		353471
390.54358	928122		298587
390.94704	938424		377665
391.43706	926980		224579
391.73171	1051697		262366
392.03423	949344		322113
392.08403	966247		231833
392.36043	914066		323049
392.49083	940198		311229
393.0158	1335543		256563
393.39058	1003313		251218
393.4321	948024		249754
393.66078	917339		281853
394.53563	939491		323517
395.0455	917554		340663
395.82581	1111723		285595
395.91917	987577		288318
396.37339	1000447		242371
396.55086	1135899		373965
396.7002	1025842		297538
396.72173	1068854		322857
397.06023	1000042		308358
397.0868	1041774		279761
397.88438	1212650		266481
398.11436	1123854		258494
398.50045	922186		362246
398.5047	1028682		397409
398.77918	1062005		313742
399.0089	969881		297707
399.9009	914724		388512
399.98003	1043504		312691
400.0445	918842		334168
400.36716	932716		236449
400.58861	996494		232392
400.60185	982928		181802
400.78928	940974		436653
400.88867	961469		334040
400.92708	911299		285623
401.00232	907983		297494
401.83785	916305		244178
401.86174	1061460		311189
402.19845	908681		383315
402.75932	929760		321327
402.82518	954090		394384
403.2076	916517		311759
403.47272	937551		331301
403.88291	918926		391998
403.96302	1064475		177431
404.29254	918990		300522
404.38247	1066460		367939
404.41831	1102050		284712
404.50264	919407		233148
404.59548	920573		376894
404.78811	929307		327108
405.21824	1102558		225094
405.92382	946635		259659
406.02645	919259		354927
406.23477	1152507		233259
406.3751	1048593		260629
406.37694	941841		247150
406.5333	963369		357683
406.55247	1041196		259616
406.74246	1084490		230353
407.55466	931783		327157
407.66721	1078745		288798
407.79943	917485		285507
408.01125	1001998		317980
408.18071	962600		273370
408.27847	986679		309734
408.48838	1002584		344805
408.88258	916117		266838
409.02837	932523		335809
409.33748	1003739		230813
409.47999	950001		371103
409.84078	958760		328272
410.10181	917840		329236
410.1323	1034069		304695
410.32366	916723		236324
410.61739	947360		264320
410.68708	1192619		256424
411.08824	970216		378063
411.12903	952046		290455
411.13691	1096688		302335
411.32582	992525		253144
411.43049	929309		296370
411.53339	939053		245953
411.88122	968546		245665
411.97818	968817		282907
411.99418	1169011		347964
412.10745	1042565		359807
412.23293	963224		346803
412.46295	922555		282778
412.58759	1061070		230799
412.79546	1560814		279782
412.81979	918002		333224
413.07578	927257		258689
413.61123	922731		333944
413.89865	915094		288976
414.28597	1019601		311814
414.53257	921335		279397
415.16554	943191		364118
415.34261	953458		230189
415.60417	1061786		302357
415.80903	1082041		311958
416.15705	1158894		237514
416.28964	928258		363386
416.31662	916998		281371
416.34335	1110794		217867
416.90122	1565022		340588
417.1936	1104778		252410
418.36434	980539		362043
418.70761	919406		354520
418.76958	975991		256543
418.79266	1205371		289267
418.90148	1132683		361402
418.99238	977049		298538
419.1132	1092779		273684
419.74659	984330		333448
419.74882	937994		290635
420.26546	932695		215726
420.36501	1043814		259690
420.53606	984959		349370
420.54006	1051008		337318
420.56525	958852		262761
420.72016	921499		300926
421.14271	1049561		261856
421.16567	932573		328553
421.75368	927796		320321
421.75875	946229		281383
421.98793	973143		224702
423.13677	1056000		193934
423.63715	964681		291497
424.0984	1062797		281327
424.30567	940459		271952
424.76489	1134574		343297
424.86078	1003516		247103
425.11272	951073		288376
425.11981	1040930		353529
425.13298	1071140		272624
425.71406	1026168		237290
425.90968	991381		299554
426.27489	1008394		160548
426.27959	937674		383826
427.51935	1075837		254320
430.23573	996351		277612
430.41175	961048		287950
430.65993	990779		264705
430.79609	1566542		280066
430.90264	1031133		168520
431.04429	991857		233490
431.06704	933236		325532
431.83715	987615		257204
432.16638	1005325		320135
432.29468	949023		306840
432.3505	948263		357100
432.37917	1013675		183205
432.52591	1000255		257481
432.71009	1077849		338482
432.79636	1387620		278417
432.80978	1015398		445281
432.9062	937332		275859
433.93436	1117953		304049
434.09033	944151		296144
434.64804	923747		257267
434.8101	1607033		289038
434.98131	942224		178660
435.04957	1159065		345745
435.05316	1181594		299696
435.81042	1090304		212670
435.82729	923651		287583
435.99385	935705		307647
436.27935	953407		315997
436.39666	1094735		296221
436.46424	977496		286262
436.75926	945280		260069
436.81037	1063047		372267
437.05237	989991		169510
437.11716	926896		318205
437.42899	970457		199993
437.5033	964579		184572
437.71009	970495		323734
437.94886	1042718		315322
438.63433	993401		232896
438.8877	1077274		198392
439.52423	1061613		273044
439.76646	951053		227738
440.21889	985671		315643
440.29397	980817		281412
440.37591	1048668		248634
441.36942	936668		193007
441.62052	1057020		241874
442.68477	1025155		210276
442.94371	1036451		226362
443.28105	1038798		226761
443.64701	973308		353074
443.87095	1012247		221469
444.06039	941615		252444
445.09195	976814		241248
445.2737	960197		254821
445.60759	1104110		287466
445.66178	939764		268262
445.74748	997631		266473
446.14377	1057071		256579
446.47849	1005399		271577
446.64016	1152875		227305
446.7878	976253		384963
447.13801	975527		189074
447.19919	941742		228040
447.20073	958382		254159
447.38576	948677		262368
448.4294	1065281		250544
448.55603	1049680		246126
449.10893	1024145		347427
449.11827	937618		226144
449.57973	932808		260780
449.82754	1133541		276247
449.97014	1045494		244325
450.20558	958737		269425
450.30286	1023260		348288
450.40494	1073704		204762
450.72031	3557197		274940
450.73449	963406		354472
450.88154	964447		260689
451.77574	1014982		311680
451.8648	946128		234257
452.1449	993008		312361
452.77168	981047		281145
453.2618	941166		355104
453.54431	1009550		290832
454.1029	951500		241146
454.233	938203		250051
454.79646	957722		279442
455.32646	932308		186677
456.24961	990649		276419
456.6967	933098		254251
456.79699	1451509		340189
456.82217	954488		137672
456.91574	992514		255921
456.97531	984072		228628
457.02671	1127438		203576
457.04137	1030416		279824
457.08922	936213		304809
457.3231	1057326		319649
457.68695	949845		225998
458.3762	982687		333243
459.00436	1068770		272087
459.20328	969464		320299
459.7305	939952		195200
460.39896	940150		305215
460.55409	1026694		280096
460.74487	1000090		231870
460.79014	967839		250703
461.25167	1235407		297854
461.79842	934152		263312
461.8907	995858		233760
461.9265	944150		328471
462.81794	1101682		196731
463.92929	960868		180913
463.94155	952293		230345
464.07452	1039858		233563
464.58437	996646		242910
465.22223	954215		324656
465.38729	959352		293154
465.98087	985011		337788
466.00765	999350		271849
466.01986	952887		201400
466.69444	1011195		228693
466.876	950541		267105
467.01082	985627		262083
467.60215	1056853		293497
467.754	1211492		246186
468.10307	968583		260672
468.20527	980241		207112
468.60857	939961		286601
468.83081	2099919		272545
468.9128	968407		296281
468.99499	1183967		248924
470.3337	947810		169496
470.8312	2156435		297013
470.96307	1270687		227791
471.22686	1000121		270048
471.44048	969293		164212
471.5675	1007322		195299
471.71417	1082344		220721
471.9094	1016827		229940
472.20246	973847		239311
472.70213	1164871		219009
472.99429	1018211		263363
473.9449	942270		219660
474.16132	968659		249305
474.42828	952300		218284
474.51951	991989		314594
474.61961	985342		240101
475.80435	1092975		172977
476.2523	1037081		150408
476.32227	963488		302557
477.58939	1027351		249985
477.73041	1035556		170101
477.77758	1050920		234204
477.81226	965164		159103
478.76197	990340		212236
478.80415	957576		358342
479.56823	1022671		286702
479.67316	947417		196951
480.1693	1036551		248953
480.79383	2615105		261989
481.15939	1017955		235983
481.16076	1027683		265759
481.35496	974965		241477
481.39442	945529		276566
482.29545	950220		245479
482.98179	944907		255987
483.12657	972056		247028
483.1375	1002010		258314
483.45646	1088567		289420
483.59636	954180		255157
483.60642	1004485		191715
483.70488	950606		255465
483.87721	963165		184400
484.03822	1085548		242937
484.58061	1040542		231079
484.92355	1005501		157207
485.3915	978664		296084
486.22252	946740		283443
487.03359	971390		277038
487.58494	1019825		216324
487.89686	1047245		158644
487.96201	993235		258534
488.27628	959216		253612
488.28625	954097		227682
488.48604	1117187		178476
488.69752	1062422		294174
488.81698	1041953		267421
489.55062	1112036		161963
490.14568	1010714		195670
490.3387	1001900		226457
491.8816	987192		250525
492.36356	950884		271021
492.71871	1046660		226257
493.29374	1055673		192643
493.36922	946880		233053
493.62627	947671		192252
493.66303	968666		251361
494.06438	1141759		218195
494.68715	1007928		242355
496.41118	981461		245885
496.70283	1070576		253704
496.7681	1027830		306677
496.78907	1061624		262609
499.91655	991511		164547
501.128	1118599		226727
501.18308	955532		246411
501.26752	1062548		255292
501.29129	959382		250818
501.30269	957080		238063
501.36194	1105565		260365
501.51452	1004971		199428
501.57192	957873		175386
501.61234	974772		280681
502.75315	1057054		233890
505.71799	984884		228239
505.8985	977989		255238
506.03501	1033042		185249
506.32676	952174		190938
506.48778	1104509		321052
507.43452	1051095		225342
507.74124	1118964		285124
507.9013	989443		233968
508.60752	971591		204294
510.74893	994133		161736
510.84923	970271		177468
511.17195	1057342		224559
511.18829	982592		297419
511.1945	964417		243574
511.99158	999566		255364
512.40618	1053367		175249
512.40827	974007		205907
513.07705	1161721		188917
513.45375	1035806		220732
513.53981	1016614		279734
513.86319	1057734		146211
514.40725	1079164		281937
514.55664	992395		269670
514.7131	2050971		246139
514.94012	980913		269696
516.58732	994903		249031
516.73595	990310		268800
517.02307	1113731		259421
517.10032	1220491		210969
517.53347	1097271		143745
518.39306	1051662		226617
518.42836	966802		125557
518.79657	1002296		271749
519.32223	998254		260015
519.46326	998012		238137
519.51889	1029250		214211
519.62	981901		206149
519.77379	1211293		242583
519.88473	957352		222670
520.70512	956413		299322
521.55934	998487		268196
521.62829	1029982		195407
522.24338	966047		171502
523.86826	1057869		244741
524.04334	1206623		219125
524.27666	1109368		220110
524.42691	1088393		242885
525.18053	1042650		227553
525.55731	1042947		210275
525.56863	999685		177229
525.79629	1041950		240650
526.0097	962869		234170
526.17374	973127		189164
526.30097	1057365		252185
526.3505	961882		221065
526.94465	1170332		225044
527.81248	974588		317698
527.97615	1073935		265540
528.0473	1017623		294047
528.95422	1013628		272186
529.35396	1025962		291366
529.46535	960182		270856
530.51709	1078318		248075
531.20061	974461		192849
532.14258	996586		258083
532.30428	1076989		229864
532.48792	1042707		244773
532.54168	1117977		232583
533.35823	998777		155411
533.46167	1127813		214721
533.92073	958396		271630
534.21257	1025503		225683
534.24785	959715		218101
534.78623	6663204		218939
535.27836	980575		239798
535.76785	1079706		226142
535.93293	986030		249694
536.78677	9829654		221180
537.19182	1048392		226234
537.39905	995170		224462
537.61308	1068412		152377
538.78707	4609551		231191
538.89573	971036		241612
539.22368	968774		276330
539.33098	1098323		167858
539.36056	967255		292404
539.78251	1033613		182792
539.83959	969108		219411
540.73304	966918		234930
541.13247	1041721		261897
542.27475	1101518		224093
543.01247	993327		253554
543.58495	1030523		225175
543.63758	1100418		210800
543.99668	998706		160952
544.52672	1047289		226826
545.43638	1195380		239363
546.49908	976517		134194
548.01959	1006040		198386
548.45696	1090069		200495
548.87384	1035088		190899
549.20332	1038206		220551
549.50021	1042600		217855
550.31517	984093		311757
552.0014	971024		228688
552.72756	993402		197738
552.73484	1061755		220012
553.54039	1095666		242642
554.73228	1057443		229226
554.9472	1144003		236636
555.0927	1088728		244275
555.75669	1047100		203138
555.77383	984895		287509
555.95677	985178		139002
556.54738	994739		194341
556.76827	17737684		211773
557.10642	1067528		226760
557.77109	1394541		164101
558.753	1021188		222051
558.76869	24758534		209863
558.92125	974878		198926
558.98851	977192		249804
559.77218	2106786		199701
560.76911	8563261		212733
562.30288	1047085		209581
562.86958	984199		200306
563.24057	1038274		270137
563.69071	1032201		124170
564.90085	1004235		248956
566.07481	1008007		240468
566.60582	1118685		193888
566.61614	984799		163211
567.17367	1013561		235537
567.34223	1031253		260436
568.35138	1247481		225938
568.35665	1062138		306758
568.55173	990234		215262
568.77264	1109310		230322
